conversation_id,language,script,turns_count,window_text,target_text,pattern_label,risk_level,source_dataset,origin,rationale
synth_0380,Manglish,mixed,3,"A: Ente vaakku kettillenkil photos friends inu ayakkum.  |  B: Njan chathupokum chetta.  |  A: Chathalum enikku kuzhappamilla, call edu ippol.","Chathalum enikku kuzhappamilla, call edu ippol.",grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,cruel leak threat
synth_0381,Manglish,mixed,3,"A: Block cheythaal ninte veetil varum njan.  |  B: Enne shalyam cheyyathe vidu.  |  A: Ninte schoolilekkum njan varum, naatukare kaanikkum chats.","Ninte schoolilekkum njan varum, naatukare kaanikkum chats.",grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,house visit threat
synth_0382,Manglish,mixed,3,A: 5 mins il reply thന്നillel ninte achanu WhatsApp ayakkum.  |  B: Achan arinjaal enne kollum.  |  A: Achan ariyaruthu enkil njan parayunnathu cheyyu.,Achan ariyaruthu enkil njan parayunnathu cheyyu.,grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,father leak threat
synth_0383,Manglish,mixed,3,"A: Njan ninte koode ulla screenshots groupil idum.  |  B: Delete cheytho please.  |  A: Illa, njan parayunna pole video callil vaa.","Illa, njan parayunna pole video callil vaa.",grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,group leak threat
synth_0384,Manglish,mixed,3,"A: Ninte bus route enikku ariyaam da.  |  B: Nee enne follow cheyyukayaano?  |  A: Athe, enne ignore cheythal oru nallathum undaavilla.","Athe, enne ignore cheythal oru nallathum undaavilla.",grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,stalking route
synth_0385,Manglish,mixed,3,A: Ninakku njan spend cheytha cash thirichu thaa.  |  B: Ente kayyil cash illa.  |  A: Cash illenkil naale enne meet cheyyaan varanam.,Cash illenkil naale enne meet cheyyaan varanam.,grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,cash or meet coercion
synth_0386,Manglish,mixed,3,A: Ninte classmates inte Instagram id ellam ente kayyil undu.  |  B: Avarkku onnum ayakkalle please.  |  A: Enkil photo ayakkeda ippol thanne.,Enkil photo ayakkeda ippol thanne.,grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,classmate leak threat
synth_0387,Manglish,mixed,3,"A: Police inu koduthal ninte reputation theerum.  |  B: Nee enne blackmail cheyyukayaano?  |  A: Athe blackmail aanu, enthu cheyyum nee?","Athe blackmail aanu, enthu cheyyum nee?",grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,blatant blackmail
synth_0388,Manglish,mixed,3,"A: Innu night video call cheyyanam, illenkil naale schoolil naattikkum.  |  B: Enikku bayam aavunnu.  |  A: Bayannu irunnoloo, call edukkan marakkanda.","Bayannu irunnoloo, call edukkan marakkanda.",grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,night call coercion
synth_0389,Manglish,mixed,3,A: Nee aarodengilum paranjaal ninte kudumbathe njan theerkkum.  |  B: Kudumbathe onnum cheyyalle.  |  A: Enkil njan parayunnathu mathram cheythaal mathi.,Enkil njan parayunnathu mathram cheythaal mathi.,grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,family threat
synth_0390,Manglish,mixed,3,"A: Edited photos upload cheyyaan 1 click mathi enikku.  |  B: Please mercy kaanikku.  |  A: Enikku mercy illa, work done aavanam.","Enikku mercy illa, work done aavanam.",grooming_coercive_language,High,Synthetic-Grooming-PAN12,synthetic,photo upload intimidation
synth_0391,English,roman,3,A: Our whole class thinks you are a pathetic failure. Nobody wants you here.  |  B: Why are you being so mean to me?  |  A: Because you are ugly and worthless. Do everyone a favor and leave.,Because you are ugly and worthless. Do everyone a favor and leave.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,exclusion humiliation
synth_0392,English,roman,3,"A: Look at what you're wearing, you look like a clown.  |  B: It's my normal clothes.  |  A: Everyone in school is laughing at you behind your back, loser.","Everyone in school is laughing at you behind your back, loser.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,appearance mockery
synth_0393,English,roman,3,A: Nobody likes you. Delete your account and disappear.  |  B: Stop messaging me.  |  A: You can't stop us. We will make sure you cry every single day at school.,You can't stop us. We will make sure you cry every single day at school.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,delete account harassment
synth_0394,English,roman,3,A: Kick this idiot out of the group chat right now.  |  B: What did I even do?  |  A: You exist and you're annoying. Get lost freak.,You exist and you're annoying. Get lost freak.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,group kicking
synth_0395,English,roman,3,A: Did you see your test score? Absolute moron.  |  B: I tried my best.  |  A: Your best is garbage. You will never amount to anything in life.,Your best is garbage. You will never amount to anything in life.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,academic insult
synth_0396,English,roman,3,"A: Everyone agree: don't sit with them at lunch tomorrow.  |  B: Can you guys please stop isolating me?  |  A: No, nobody wants to sit next to a weirdo.","No, nobody wants to sit next to a weirdo.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,lunch exclusion
synth_0397,English,roman,3,"A: You have zero friends in the entire grade.  |  B: I have friends in other classes.  |  A: They only tolerate you out of pity, trust me. You are a reject.","They only tolerate you out of pity, trust me. You are a reject.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,social isolation
synth_0398,English,roman,3,A: Why don't you just quit the sports team? You make us lose every game.  |  B: Coach said I'm improving.  |  A: Coach is lying to be nice. You are completely useless.,Coach is lying to be nice. You are completely useless.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,sports bullying
synth_0399,English,roman,3,"A: Posting that embarrassing video of you falling in gym class on TikTok.  |  B: Please don't post that!  |  A: Already got 500 views, everyone is clowning you haha.","Already got 500 views, everyone is clowning you haha.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,viral humiliation
synth_0400,English,roman,3,A: You are the biggest crybaby in the school.  |  B: Leave me alone!  |  A: Aww gonna cry to teacher again? Tattletale loser.,Aww gonna cry to teacher again? Tattletale loser.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,name calling
synth_0401,English,roman,3,"A: You are disgusting, don't even look at our table.  |  B: I'm just walking by.  |  A: Keep walking trash, stay far away from us.","Keep walking trash, stay far away from us.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,verbal abuse
synth_0402,English,roman,3,"A: We made a poll about who is the ugliest person in grade 8 and you won.  |  B: That's so cruel.  |  A: Truth hurts, don't show your face tomorrow.","Truth hurts, don't show your face tomorrow.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,cruel poll harassment
synth_0403,Hindi,mixed,3,A: पूरा क्लास तुम पर हंसता है। तुम किसी काम के नहीं हो।  |  B: मैंने तुम्हारा क्या बिगाड़ा है?  |  A: तुम पैदा ही जोकर की तरह हुए हो। ग्रुप से निकलो यहाँ से।,तुम पैदा ही जोकर की तरह हुए हो। ग्रुप से निकलो यहाँ से।,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,class mockery
synth_0404,Hindi,mixed,3,A: अपनी शक्ल देखी है आईने में? बिल्कुल बदसूरत लगते हो।  |  B: मुझसे ऐसे बात मत करो।  |  A: सच कड़वा लगता है ना? कोई तुमसे दोस्ती नहीं करना चाहता।,सच कड़वा लगता है ना? कोई तुमसे दोस्ती नहीं करना चाहता।,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,appearance insult
synth_0405,Hindi,mixed,3,"A: इस बेवकूफ को ग्रुप से रिमूव करो सब लोग।  |  B: मुझे प्रोजेक्ट के बारे में पूछना था।  |  A: तेरे जैसे गधे से कोई बात नहीं करना चाहता, दफा हो जा।","तेरे जैसे गधे से कोई बात नहीं करना चाहता, दफा हो जा।",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,group expulsion
synth_0406,Hindi,mixed,3,"A: तुम हमेशा फेल होते हो, तुमसे कुछ नहीं होगा जिंदगी में।  |  B: मैं मेहनत कर रहा हूँ।  |  A: मेहनत करके भी तू लूजर ही रहेगा।",मेहनत करके भी तू लूजर ही रहेगा।,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,failure shaming
synth_0407,Hindi,mixed,3,"A: कल लंच में इसके साथ कोई नहीं बैठेगा।  |  B: तुम सब मुझे क्यों परेशान कर रहे हो?  |  A: क्योंकि तू अजीब है, कोई तेरे पास नहीं आना चाहता।","क्योंकि तू अजीब है, कोई तेरे पास नहीं आना चाहता।",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,lunch boycott
synth_0408,Hindi,mixed,3,"A: जाकर अपनी मम्मी के पल्लू में छुप जा रोतू बच्चे।  |  B: मैं टीचर को शिकायत कर दूंगा।  |  A: कर दे शिकायत चुगलखोर, कल स्कूल में और ज्यादा पीटेंगे तुझे।","कर दे शिकायत चुगलखोर, कल स्कूल में और ज्यादा पीटेंगे तुझे।",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,tattletale threats
synth_0409,Hindi,mixed,3,A: तेरी औकात नहीं है हमारे ग्रुप में रहने की।  |  B: हम सब क्लासमेट्स हैं।  |  A: क्लासमेट्स हैं पर तू हमारे जूतों के बराबर भी नहीं है।,क्लासमेट्स हैं पर तू हमारे जूतों के बराबर भी नहीं है।,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,status humiliation
synth_0410,Hindi,mixed,3,"A: सब सुन लो, कोई भी इससे बात नहीं करेगा कल से।  |  B: प्लीज ऐसा मत करो, मुझे अकेला मत छोड़ो।  |  A: तू अकेला रहने के ही लायक है कचरा।",तू अकेला रहने के ही लायक है कचरा।,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,total boycott
synth_0411,Hindi,mixed,3,A: तुम्हारा मजाक उड़ाना हमारा रोज का काम है।  |  B: तुम लोग बहुत बुरे हो।  |  A: हम बुरे हैं तो स्कूल छोड़ दे ना भिखारी।,हम बुरे हैं तो स्कूल छोड़ दे ना भिखारी।,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,persistent harassment
synth_0412,Hindi,mixed,3,A: तेरी आवाज सुनकर उल्टी आती है। बोलना बंद कर।  |  B: मैं बस आंसर दे रहा था।  |  A: मुंह बंद रख अपना जब तक हम न बोलें।,मुंह बंद रख अपना जब तक हम न बोलें।,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,verbal silencing
synth_0413,Hindi,mixed,3,"A: आज ग्राउंड में इसको गिरा के बहुत मजा आया।  |  B: मेरी वर्दी फट गई तुम्हारी वजह से।  |  A: कल फिर गिरायेंगे, रोना बंद कर नौटंकी।","कल फिर गिरायेंगे, रोना बंद कर नौटंकी।",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,physical teasing shaming
synth_0414,Hindi,mixed,3,A: तेरे जैसे मंदबुद्धि को तो स्पेशल स्कूल में जाना चाहिए।  |  B: तुम मुझे गाली क्यों दे रहे हो?  |  A: गाली नहीं सच्चाई बता रहे हैं लूजर।,गाली नहीं सच्चाई बता रहे हैं लूजर।,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,intellectual slur
synth_0415,Hinglish,mixed,3,"A: Poori class tera mazaak banayegi, tu kisi kaam ka nahi hai.  |  B: Kyu piche pade ho mere?  |  A: Kyunki tu ek number ka loser aur freeloader hai. Nikal group se.",Kyunki tu ek number ka loser aur freeloader hai. Nikal group se.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,harassment loser
synth_0416,Hinglish,mixed,3,"A: Apni shakal dekhi hai mirror mein? Chirkut lagta hai.  |  B: Bhai maine tera kya bigada?  |  A: Teri shakal dekh ke hi gussa aata hai, loser kahin ka.","Teri shakal dekh ke hi gussa aata hai, loser kahin ka.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,appearance insult
synth_0417,Hinglish,mixed,3,"A: Is gadhe ko kick out karo group chat se.  |  B: Mujhe exam notes chahiye the.  |  A: Bhikari ki tarah notes mat maang, khud padhna nahi aata kya?","Bhikari ki tarah notes mat maang, khud padhna nahi aata kya?",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,academic humiliation
synth_0418,Hinglish,mixed,3,"A: Nobody likes you in this school, sab tera mazaak udate hain.  |  B: Leave me alone please.  |  A: Ro mat baby, mummy ko jaake complain karega kya chuglikhor?","Ro mat baby, mummy ko jaake complain karega kya chuglikhor?",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,crybaby shaming
synth_0419,Hinglish,mixed,3,A: Kal iske tiffin ko dustbin mein fenk denge.  |  B: Mummy ne subah mehnat se banaya tha.  |  A: Haha kachre ka khana kachre ke dabba mein hi jayega.,Haha kachre ka khana kachre ke dabba mein hi jayega.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,lunch destruction threat
synth_0420,Hinglish,mixed,3,"A: Tu gaming mein sabse bada bot hai, uninstall kar de game.  |  B: Practice kar raha hoon.  |  A: Tu kabhi seekh nahi payega, kachra player hai tu.","Tu kabhi seekh nahi payega, kachra player hai tu.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,gaming insult
synth_0421,Hinglish,mixed,3,"A: Tera number sab spam groups mein daal diya maine.  |  B: Mera phone hang ho raha hai, delete kar!  |  A: Enjoy kar spam calls idiot haha.",Enjoy kar spam calls idiot haha.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,doxxing harassment
synth_0422,Hinglish,mixed,3,"A: Tu itna irritating hai ki tere paas koi baithna nahi chahta.  |  B: Main toh chupchap baithta hoon.  |  A: Wahi toh, creep ki tarah ghoorta rehta hai sabko.","Wahi toh, creep ki tarah ghoorta rehta hai sabko.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,social labelling
synth_0423,Hinglish,mixed,3,"A: Kal sports period mein tera bat tod denge hum log.  |  B: Naya bat hai mera, mat todo!  |  A: Toh team se nikal ja khud hi loser.",Toh team se nikal ja khud hi loser.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,property threat
synth_0424,Hinglish,mixed,3,"A: We will make sure tu school chhod ke bhaag jaye.  |  B: Main principal ko bataunga.  |  A: Principal bhi tujhpe hasega, tu jhootha hai.","Principal bhi tujhpe hasega, tu jhootha hai.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,pushing out of school
synth_0425,Hinglish,mixed,3,"A: Tere kapde kitne gande hain, kapde dhone ke paise nahi hain kya?  |  B: Class mein sabke samne mat bolo ye.  |  A: Sabko pata chalna chahiye tu kitna gareeb aur cheap hai.",Sabko pata chalna chahiye tu kitna gareeb aur cheap hai.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,poverty shaming
synth_0426,Hinglish,mixed,3,"A: Shut up freak, nobody asked for your opinion.  |  B: Teacher ne sabko bolne ko bola tha.  |  A: Tere muh se gobar nikalta hai, chup reh bilkul.","Tere muh se gobar nikalta hai, chup reh bilkul.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,vulgar silencing
synth_0427,Malayalam,mixed,3,A: നീ വെറും വിഡ്ഢിയാണ്. ക്ലാസ്സിൽ എല്ലാവരും നിന്നെ കളിയാക്കും.  |  B: ഞാൻ നിങ്ങളെ ഒന്നും ചെയ്തിട്ടില്ലല്ലോ.  |  A: നീ ജീവിച്ചിരിക്കുന്നത് തന്നെ ഒരു കോമാളിയായിട്ടാണ്. പോയി ചാക്.,നീ ജീവിച്ചിരിക്കുന്നത് തന്നെ ഒരു കോമാളിയായിട്ടാണ്. പോയി ചാക്.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,cruel insult
synth_0428,Malayalam,mixed,3,A: നിന്റെ മുഖം കണ്ടാൽ അറപ്പ് തോന്നും. ഇങ്ങോട്ട് നോക്കരുത്.  |  B: ഇങ്ങനെ മോശമായി സംസാരിക്കരുത്.  |  A: സത്യം പറയുമ്പോൾ എന്തിനാ കരയുന്നത് തോൽവി? നിന്നെ ആർക്കും ഇഷ്ടമല്ല.,സത്യം പറയുമ്പോൾ എന്തിനാ കരയുന്നത് തോൽവി? നിന്നെ ആർക്കും ഇഷ്ടമല്ല.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,appearance insult
synth_0429,Malayalam,mixed,3,"A: ഈ മന്ദബുദ്ധിയെ ഗ്രൂപ്പിൽ നിന്ന് പുറത്താക്ക്.  |  B: എനിക്ക് ഹോംവർക്ക് ചോദിക്കാനായിരുന്നു.  |  A: നിനക്ക് ഒന്നും അറിയില്ല, നീ വെറും പരാജയമാണ്.","നിനക്ക് ഒന്നും അറിയില്ല, നീ വെറും പരാജയമാണ്.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,group expulsion
synth_0430,Malayalam,mixed,3,"A: നാളെ ഇവന്റെ കൂടെ ആരും ഉച്ചഭക്ഷണം കഴിക്കരുത്.  |  B: നിങ്ങൾ എന്നെ എന്തിനാണ് ഒറ്റപ്പെടുത്തുന്നത്?  |  A: നീ വൃത്തികെട്ടവനാണ്, നിന്റെ കൂടെ ഇരിക്കാൻ ആർക്കും കൊള്ളില്ല.","നീ വൃത്തികെട്ടവനാണ്, നിന്റെ കൂടെ ഇരിക്കാൻ ആർക്കും കൊള്ളില്ല.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,lunch exclusion
synth_0431,Malayalam,mixed,3,A: ടീച്ചറോട് ചെന്ന് പരാതി പറഞ്ഞ് കരയൂ കൊച്ചു കുട്ടീ.  |  B: ഞാൻ പരാതി പറയും തീർച്ചയായും.  |  A: പരാതി പറഞ്ഞാൽ നാളെ സ്കൂളിൽ വെച്ച് നിന്നെ കൈകാര്യം ചെയ്യും.,പരാതി പറഞ്ഞാൽ നാളെ സ്കൂളിൽ വെച്ച് നിന്നെ കൈകാര്യം ചെയ്യും.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,retaliation threat
synth_0432,Malayalam,mixed,3,"A: നിന്റെ മാർക്ക് കണ്ടാൽ ആർക്കും ചിരി വരും, പൂജ്യം കിട്ടാൻ നാണമില്ലേ?  |  B: ഞാൻ അടുത്ത തവണ നന്നായി പഠിക്കും.  |  A: എത്ര പഠിച്ചാലും നീ ഒരു പൊട്ടനായി തന്നെ ഇരിക്കും.",എത്ര പഠിച്ചാലും നീ ഒരു പൊട്ടനായി തന്നെ ഇരിക്കും.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,academic shaming
synth_0433,Malayalam,mixed,3,A: നിന്റെ വസ്ത്രങ്ങൾ കണ്ടാൽ ഭിക്ഷക്കാരനെപ്പോലെയുണ്ട്.  |  B: ഇത് പുതിയ യൂണിഫോം ആണ്.  |  A: നിന്റെ വീട്ടിലെ ദാരിദ്ര്യം സ്കൂളിൽ കാട്ടരുത്.,നിന്റെ വീട്ടിലെ ദാരിദ്ര്യം സ്കൂളിൽ കാട്ടരുത്.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,poverty shaming
synth_0434,Malayalam,mixed,3,"A: സ്കൂളിൽ നിനക്ക് ഒരു കൂട്ട് പോലുമില്ലാത്തത് എന്തുകൊണ്ടാണെന്ന് അറിയാമോ?  |  B: എനിക്ക് നല്ല കൂട്ടുകാരുണ്ട്.  |  A: ആരുമില്ല, എല്ലാവരും നിന്നെ കളിയാക്കുകയാണ് ചെയ്യുന്നത്.","ആരുമില്ല, എല്ലാവരും നിന്നെ കളിയാക്കുകയാണ് ചെയ്യുന്നത്.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,friendless shaming
synth_0435,Malayalam,mixed,3,"A: ഫുട്ബോൾ ടീമിൽ ഇവനെ എടുക്കരുത്, കളി തോൽപ്പിക്കും.  |  B: ഞാൻ നന്നായി കളിക്കുന്നുണ്ട്.  |  A: നീ കളിച്ചാൽ പന്ത് പോലും തൊടില്ല, പോയി വല്ല മൂലയിലും ഇരിക്ക്.","നീ കളിച്ചാൽ പന്ത് പോലും തൊടില്ല, പോയി വല്ല മൂലയിലും ഇരിക്ക്.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,sports exclusion
synth_0436,Malayalam,mixed,3,"A: നിന്റെ ശബ്ദം കേൾക്കുമ്പോൾ തന്നെ വെറുപ്പ് തോന്നുന്നു.  |  B: മിണ്ടാതിരിക്ക് നിർത്തൂ!  |  A: നീ ആണ് മിണ്ടാതിരിക്കേണ്ടത്, വായ തുറക്കരുത് ക്ലാസ്സിൽ.","നീ ആണ് മിണ്ടാതിരിക്കേണ്ടത്, വായ തുറക്കരുത് ക്ലാസ്സിൽ.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,silencing verbal abuse
synth_0437,Malayalam,mixed,3,A: നാളെ നിന്റെ പുസ്തകങ്ങൾ ഞങ്ങൾ കീറി കളയും.  |  B: അയ്യോ അങ്ങനെ ചെയ്യല്ലേ!  |  A: എങ്കിൽ നാളെ ഞങ്ങൾക്ക് ഹോംവർക്ക് എഴുതി തരണം അടിമ.,എങ്കിൽ നാളെ ഞങ്ങൾക്ക് ഹോംവർക്ക് എഴുതി തരണം അടിമ.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,extortion bullying
synth_0438,Malayalam,mixed,3,A: നിന്റെ വീഡിയോ ഞങ്ങൾ സോഷ്യൽ മീഡിയയിൽ ഇട്ട് നാറ്റിക്കും.  |  B: ദയവായി എന്നെ വെറുതെ വിടൂ.  |  A: കരഞ്ഞു കാലുപിടിച്ചാലും ഞങ്ങൾ അത് ചെയ്യും.,കരഞ്ഞു കാലുപിടിച്ചാലും ഞങ്ങൾ അത് ചെയ്യും.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,online shaming
synth_0439,Manglish,mixed,3,"A: Class muzhuvan ninne kaliyaakkum, nee mandan alle.  |  B: Njan enthu cheythitta enne ingane parayunnathu?  |  A: Ninte face kandal thanne aarkkum thonnum nee oru loser aanennu.",Ninte face kandal thanne aarkkum thonnum nee oru loser aanennu.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,class loser
synth_0440,Manglish,mixed,3,"A: Ee pottane group il ninnu thurathanam.  |  B: Njan project work cheyyan undu.  |  A: Nee onnum cheyyan ariyilla, groupil ninnu erangi podo.","Nee onnum cheyyan ariyilla, groupil ninnu erangi podo.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,group kicking
synth_0441,Manglish,mixed,3,A: Naale schoolil vechu ninakku njan tharam ketto.  |  B: Teacher nodu njan ippol thanne parayum.  |  A: Teacher nodu paranjaal pinne ninte kaalu njan thalliyodikkum.,Teacher nodu paranjaal pinne ninte kaalu njan thalliyodikkum.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,threat of assault
synth_0442,Manglish,mixed,3,A: Ninte dress kandal aarkkum chirikkan thonnum.  |  B: Ente dressinu entha kuzhappam?  |  A: Kandaal oru picha kaaranu polum ithilum nalla look undaavum.,Kandaal oru picha kaaranu polum ithilum nalla look undaavum.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,appearance mockery
synth_0443,Manglish,mixed,3,"A: Aarkkum ninne ishtamilla da mandan.  |  B: Nee mathram aanu ingane parayunnathu.  |  A: School muzhuvan choykku, aarum ninte koode varilla.","School muzhuvan choykku, aarum ninte koode varilla.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,social exclusion
synth_0444,Manglish,mixed,3,"A: Nee game il oru noob aanu, delete cheythittu podee.  |  B: Njan learn cheyyukayaa.  |  A: Nee orikkalum improve aavilla, bot aanu nee.","Nee orikkalum improve aavilla, bot aanu nee.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,gaming insult
synth_0445,Manglish,mixed,3,A: Ninte mark list kandal achan ninne thallum haha.  |  B: Nee nokkenda ente mark.  |  A: Class groupil ninte mark share cheyyaan pokuva njan.,Class groupil ninte mark share cheyyaan pokuva njan.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,mark shaming
synth_0446,Manglish,mixed,3,A: Ammayude madiyil poyi karayeda pashu.  |  B: Mindathe irikkeda.  |  A: Vaya thurannaal ninte pallu njan adichu kozhikkum.,Vaya thurannaal ninte pallu njan adichu kozhikkum.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,violence threat
synth_0447,Manglish,mixed,3,A: Lunch timil ivante koode aarum irikkaruthu.  |  B: Ente food enkilum enikku kazhikkande?  |  A: Toilet inte aduthu poyi kazhikkeda.,Toilet inte aduthu poyi kazhikkeda.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,lunch harassment
synth_0448,Manglish,mixed,3,"A: Ninakku friends illa, oru life polum illa.  |  B: Enikku ningale pole aavenda.  |  A: Ninne pole oru failure aavathirunnathu ente bhagyam.",Ninne pole oru failure aavathirunnathu ente bhagyam.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,failure insult
synth_0449,Manglish,mixed,3,"A: Ninte cycle njan puncher aakum innu.  |  B: Njan nadannu pokendi varum.  |  A: Nadannu thanne po, athanu ninakku pattiya pani.","Nadannu thanne po, athanu ninakku pattiya pani.",bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,property vandalism
synth_0450,Manglish,mixed,3,A: Nee aaraada njan parayunnathu kettilla ennu parayaan?  |  B: Nee aara enne order cheyyan?  |  A: Naale kaanichu tharaam njan aaraannu.,Naale kaanichu tharaam njan aaraannu.,bullying_harassment,Medium,Synthetic-Grooming-PAN12,synthetic,bullying dominance
real_hasoc_2020_hindi_0001,Hindi,native,1,A: इसके लिए तैयारी हो रखी है आपको जान देने की जरूरत नहीं है। रक्षा मंत्री एक महिला है वो किसी भी लड़की को इस्तेमाल नहीं करेंगी।🤔,इसके लिए तैयारी हो रखी है आपको जान देने की जरूरत नहीं है। रक्षा मंत्री एक महिला है वो किसी भी लड़की को इस्तेमाल नहीं करेंगी।🤔,bullying_harassment,Medium,HASOC-2020-Hindi,real,Hostile or offensive public comment identified in HASOC FIRE dataset.
real_hasoc_2020_hindi_0002,Hindi,mixed,1,"A: RT : दिल्ली के मुख्यमंत्री ने अपने पूरे परिवार के साथ वोट डाला, कहा मैंने उस पार्टी को वोट दिया जिसने दिल्…","RT : दिल्ली के मुख्यमंत्री ने अपने पूरे परिवार के साथ वोट डाला, कहा मैंने उस पार्टी को वोट दिया जिसने दिल्…",neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
real_hasoc_2020_hindi_0003,Hindi,mixed,1,"A: RT : आज एक तरफ खुशी है, तो एक तरफ दुख एक तरफ मसूद अजहर को पूरे विश्व के आतंकी के रूप में मान लिया गया । और एक तरफ देश के गढ़…","RT : आज एक तरफ खुशी है, तो एक तरफ दुख एक तरफ मसूद अजहर को पूरे विश्व के आतंकी के रूप में मान लिया गया । और एक तरफ देश के गढ़…",neutral,Low,HASOC-2020-Hindi,real,Real public research sample from HASOC-2020-Hindi.
